drug_class,i,j,x,y,scale,amplitude,power,p.value,coi_raw,coi,sig
Quinolones,38,21,38,2,3.8197186342054885,0.2741810728888878,0.07517526073050161,0.76,4.814461142194748,4.2,0
Quinolones,38,22,38,2.0500000000000003,3.954420720936236,0.2935831913185585,0.0861910902247893,0.76,4.814461142194748,4.2,0
Quinolones,38,23,38,2.1,4.093873066496817,0.3147540502508443,0.09907011214931102,0.76,4.814461142194748,4.2,0
Quinolones,38,24,38,2.15,4.238243188403094,0.34102554192516443,0.11629842024535209,0.7,4.814461142194748,4.2,0
Quinolones,38,25,38,2.2,4.387704511663366,0.3740958162350334,0.1399476797245559,0.62,4.814461142194748,4.2,0
Quinolones,38,26,38,2.25,4.542436577105643,0.41427916262316933,0.1716272245837544,0.55,4.814461142194748,4.2,0
Quinolones,38,27,38,2.3,4.702625257051561,0.4599647516641332,0.21156757277344776,0.43,4.814461142194748,4.2,0
Quinolones,38,28,38,2.35,4.868462978596023,0.5073676978906961,0.2574219808629047,0.38,4.814461142194748,4.2,0
Quinolones,38,29,38,2.4000000000000004,5.040148954760778,0.5512844998358869,0.30391459975930396,0.28,4.814461142194748,4.2,0
Quinolones,38,30,38,2.45,5.217889423799615,0.5863980562126837,0.34386268033001377,0.2,4.814461142194748,4.2,0
Quinolones,38,31,38,2.5,5.4018978969426374,0.608401410745503,0.37015227659711836,0.17,4.814461142194748,4.2,0
Quinolones,38,32,38,2.55,5.592395414877217,0.6146215828172937,0.37775969006483556,0.13,4.814461142194748,4.2,0
Quinolones,38,33,38,2.6,5.789610813273731,0.6042261962153107,0.3650892961928231,0.15,4.814461142194748,4.2,0
Quinolones,38,34,38,2.65,5.993780997675044,0.5782563049558243,0.3343803542211632,0.16,4.814461142194748,4.2,0
Quinolones,38,35,38,2.7,6.20515122807995,0.5396442463918121,0.2912159126637868,0.2,4.814461142194748,4.2,0
Quinolones,38,36,38,2.75,6.423975413562419,0.49310612718091096,0.24315365266335673,0.27,4.814461142194748,4.2,0
Quinolones,38,37,38,2.8,6.6505164172805795,0.44454424219389294,0.19761958326774254,0.34,4.814461142194748,4.2,0
Quinolones,38,38,38,2.85,6.885046372241811,0.3996592596506069,0.15972752382447117,0.37,4.814461142194748,4.2,0
Quinolones,38,39,38,2.9000000000000004,7.127847008203271,0.3620808992400313,0.13110257759446967,0.44,4.814461142194748,4.2,0
Quinolones,38,40,38,2.95,7.37920999010055,0.3322222821525268,0.1103716447586331,0.46,4.814461142194748,4.2,0
Quinolones,38,41,38,3,7.639437268410977,0.30807070500187284,0.09490755928035098,0.51,4.814461142194748,4.2,0
Quinolones,38,42,38,3.0500000000000003,7.9088414418724735,0.2875668974926144,0.0826947205335278,0.51,4.814461142194748,4.2,0
Quinolones,38,43,38,3.1,8.187746132993635,0.270981808558794,0.07343114056979488,0.55,4.814461142194748,4.2,0
Quinolones,38,44,38,3.15,8.476486376806186,0.26212614324300304,0.06871011497145134,0.54,4.814461142194748,4.2,0
Quinolones,38,45,38,3.2,8.775409023326732,0.2674571286947708,0.07153331568965118,0.52,4.814461142194748,4.2,0
Quinolones,38,46,38,3.25,9.084873154211285,0.29216347263289216,0.08535949474091073,0.42,4.814461142194748,4.2,0
Quinolones,38,47,38,3.3000000000000003,9.405250514103123,0.33588194398912424,0.11281668029791318,0.27,4.814461142194748,4.2,0
Quinolones,38,48,38,3.35,9.736925957192046,0.39287959018568275,0.15435437238447003,0.19,4.814461142194748,4.2,0
Quinolones,38,49,38,3.400000000000001,10.080297909521558,0.4553101289581477,0.2073073135318851,0.05,4.814461142194748,4.2,0
Quinolones,38,50,38,3.45,10.43577884759923,0.5155813113859862,0.26582408865049323,0.02,4.814461142194748,4.2,1
Quinolones,38,51,38,3.5,10.803795793885275,0.5673125579370717,0.3218435383931033,0,4.814461142194748,4.2,1
Quinolones,38,52,38,3.5500000000000003,11.184790829754435,0.6057344162765542,0.3669141830618978,0,4.814461142194748,4.2,1
Quinolones,38,53,38,3.6,11.579221626547461,0.6279380297419083,0.39430616919614964,0,4.814461142194748,4.2,1
Quinolones,38,54,38,3.6500000000000004,11.98756199535009,0.6330104982569043,0.40070229090345416,0,4.814461142194748,4.2,1
Quinolones,38,55,38,3.7,12.4103024561599,0.621992497529726,0.3868746669832662,0.01,4.814461142194748,4.2,1
Quinolones,38,56,38,3.75,12.847950827124839,0.5976121774347308,0.3571403146182802,0.01,4.814461142194748,4.2,1
Quinolones,38,57,38,3.8000000000000003,13.301032834561163,0.563798822809064,0.31786911260088635,0.01,4.814461142194748,4.2,1
Quinolones,38,58,38,3.85,13.770092744483621,0.525024793440748,0.2756510337275001,0.02,4.814461142194748,4.2,1
Quinolones,38,59,38,3.9000000000000004,14.255694016406544,0.4855574760673988,0.2357660625649425,0.03,4.814461142194748,4.2,1
Quinolones,38,60,38,3.95,14.7584199802011,0.44873959611531505,0.20136722512173605,0.03,4.814461142194748,4.2,1
Quinolones,38,61,38,4,15.278874536821954,0.41646642223388003,0.17344428084828847,0.04,4.814461142194748,4.2,1
Quinolones,38,62,38,4.050000000000001,15.817682883744947,0.38904616260551134,0.15135691663807396,0.05,4.814461142194748,4.2,0
Quinolones,38,63,38,4.1,16.37549226598727,0.3655221893423847,0.13360647090165007,0.06,4.814461142194748,4.2,0
Quinolones,38,64,38,4.15,16.95297275361238,0.34431000660806843,0.11854938065044814,0.09,4.814461142194748,4.2,0
Quinolones,38,65,38,4.2,17.550818046653465,0.32384717866399193,0.10487699512862753,0.12,4.814461142194748,4.2,0
Quinolones,39,1,39,1,1.9098593171027443,0.3853434504949545,0.14848957483935746,0.69,4.736458630193475,4.2,0
Quinolones,39,2,39,1.05,1.977210360468118,0.39958926503992875,0.15967158073515042,0.72,4.736458630193475,4.2,0
Quinolones,39,3,39,1.0999999999999999,2.0469365332484086,0.39971261118117946,0.15977017153727674,0.73,4.736458630193475,4.2,0
Quinolones,39,4,39,1.1500000000000001,2.119121594201547,0.3852053279698908,0.14838314469639116,0.79,4.736458630193475,4.2,0
Quinolones,39,5,39,1.2000000000000002,2.193852255831683,0.35802834533351396,0.1281842960622539,0.83,4.736458630193475,4.2,0
Quinolones,39,6,39,1.25,2.2712182885528214,0.32314747051726417,0.10442428770170613,0.87,4.736458630193475,4.2,0
Quinolones,39,7,39,1.3,2.3513126285257804,0.28865636658656274,0.08332249797095612,0.88,4.736458630193475,4.2,0
Quinolones,39,8,39,1.35,2.4342314892980115,0.26435591784441365,0.06988405129936237,0.9,4.736458630193475,4.2,0
Quinolones,39,9,39,1.4,2.5200744773803887,0.25677130438983053,0.065931502758055,0.9,4.736458630193475,4.2,0
Quinolones,39,10,39,1.45,2.6089447118998073,0.262989870496635,0.06916367198383687,0.9,4.736458630193475,4.2,0
Quinolones,39,11,39,1.5,2.7009489484713187,0.2719065895607755,0.07393319344657204,0.89,4.736458630193475,4.2,0
Quinolones,39,12,39,1.55,2.7961977074386084,0.27189440422575234,0.07392656704927682,0.86,4.736458630193475,4.2,0
Quinolones,39,13,39,1.6,2.8948054066368654,0.256424462821913,0.06575350513350664,0.89,4.736458630193475,4.2,0
Quinolones,39,14,39,1.6500000000000001,2.996890498837522,0.2263046293447337,0.05121378526285729,0.87,4.736458630193475,4.2,0
Quinolones,39,15,39,1.7000000000000002,3.102575614039975,0.1903397054283499,0.03622920346255101,0.93,4.736458630193475,4.2,0
Quinolones,39,16,39,1.75,3.2119877067812097,0.16365214154978427,0.026782023433830626,0.92,4.736458630193475,4.2,0
Quinolones,39,17,39,1.8,3.3252582086402898,0.15788339797146708,0.02492716735501666,0.94,4.736458630193475,4.2,0
Quinolones,39,18,39,1.85,3.4425231861209054,0.16771895195305658,0.028129646844231703,0.95,4.736458630193475,4.2,0
Quinolones,39,19,39,1.9,3.563923504101635,0.1793843824406361,0.03217875666360839,0.89,4.736458630193475,4.2,0
Quinolones,39,20,39,1.9500000000000002,3.6896049950502747,0.18626157103023094,0.03469337284264976,0.88,4.736458630193475,4.2,0
Quinolones,39,21,39,2,3.8197186342054885,0.19024904727538847,0.036194699989192995,0.89,4.736458630193475,4.2,0
Quinolones,39,22,39,2.0500000000000003,3.954420720936236,0.19671421296624578,0.038696481582929494,0.89,4.736458630193475,4.2,0
Quinolones,39,23,39,2.1,4.093873066496817,0.21009970303985376,0.04414188521743472,0.9,4.736458630193475,4.2,0
Quinolones,39,24,39,2.15,4.238243188403094,0.2329872566816553,0.05428306177604353,0.9,4.736458630193475,4.2,0
Quinolones,39,25,39,2.2,4.387704511663366,0.26690884739722603,0.0712403328189157,0.89,4.736458630193475,4.2,0
Quinolones,39,26,39,2.25,4.542436577105643,0.3116271616735598,0.09711148789271898,0.76,4.736458630193475,4.2,0
Quinolones,39,27,39,2.3,4.702625257051561,0.3638204913777287,0.132365349946332,0.63,4.736458630193475,4.2,0
Quinolones,39,28,39,2.35,4.868462978596023,0.41756422156205963,0.1743598791287288,0.51,4.736458630193475,4.2,0
Quinolones,39,29,39,2.4000000000000004,5.040148954760778,0.46622577610295085,0.21736647430279887,0.4,4.736458630193475,4.2,0
Quinolones,39,30,39,2.45,5.217889423799615,0.5041918104828362,0.25420938175796026,0.33,4.736458630193475,4.2,0
Quinolones,39,31,39,2.5,5.4018978969426374,0.5277147433486802,0.2784828503475634,0.23,4.736458630193475,4.2,0
Quinolones,39,32,39,2.55,5.592395414877217,0.5349877428772776,0.2862118850289241,0.23,4.736458630193475,4.2,0
Quinolones,39,33,39,2.6,5.789610813273731,0.5258772324007486,0.276546863557471,0.23,4.736458630193475,4.2,0
Quinolones,39,34,39,2.65,5.993780997675044,0.501754313544307,0.2517573911603187,0.23,4.736458630193475,4.2,0
Quinolones,39,35,39,2.7,6.20515122807995,0.46561632810857073,0.2167985650013082,0.29,4.736458630193475,4.2,0
Quinolones,39,36,39,2.75,6.423975413562419,0.4222515592546599,0.17829637929299158,0.36,4.736458630193475,4.2,0
Quinolones,39,37,39,2.8,6.6505164172805795,0.37782933350610354,0.1427550052576664,0.43,4.736458630193475,4.2,0
Quinolones,39,38,39,2.85,6.885046372241811,0.33834000781983053,0.11447396089152297,0.52,4.736458630193475,4.2,0
Quinolones,39,39,39,2.9000000000000004,7.127847008203271,0.3071451233251126,0.09433812678239864,0.54,4.736458630193475,4.2,0
Quinolones,39,40,39,2.95,7.37920999010055,0.2834197353400244,0.08032674638020947,0.61,4.736458630193475,4.2,0
Quinolones,39,41,39,3,7.639437268410977,0.2634378681205004,0.06939951035987417,0.62,4.736458630193475,4.2,0
Quinolones,39,42,39,3.0500000000000003,7.9088414418724735,0.2439863842961746,0.059529355721920606,0.64,4.736458630193475,4.2,0
Quinolones,39,43,39,3.1,8.187746132993635,0.22548729237753118,0.05084451902375023,0.67,4.736458630193475,4.2,0
Quinolones,39,44,39,3.15,8.476486376806186,0.21369908617967778,0.04566729943402935,0.67,4.736458630193475,4.2,0
Quinolones,39,45,39,3.2,8.775409023326732,0.21859113608632566,0.04778208477551055,0.66,4.736458630193475,4.2,0
Quinolones,39,46,39,3.25,9.084873154211285,0.2475267835342632,0.06126950856681799,0.55,4.736458630193475,4.2,0
Quinolones,39,47,39,3.3000000000000003,9.405250514103123,0.2985244070439933,0.08911682160096779,0.39,4.736458630193475,4.2,0
Quinolones,39,48,39,3.35,9.736925957192046,0.3631572092564944,0.13188315863496528,0.22,4.736458630193475,4.2,0
Quinolones,39,49,39,3.400000000000001,10.080297909521558,0.43225738589974716,0.18684644766488298,0.1,4.736458630193475,4.2,0
Quinolones,39,50,39,3.45,10.43577884759923,0.498026315688586,0.24803021111834714,0.03,4.736458630193475,4.2,1
Quinolones,39,51,39,3.5,10.803795793885275,0.5542976832219776,0.30724592162525177,0.02,4.736458630193475,4.2,1
Quinolones,39,52,39,3.5500000000000003,11.184790829754435,0.5965907497900004,0.35592052273499486,0.01,4.736458630193475,4.2,1
Quinolones,39,53,39,3.6,11.579221626547461,0.6222290605401899,0.38716900378072727,0.01,4.736458630193475,4.2,1
Quinolones,39,54,39,3.6500000000000004,11.98756199535009,0.6304294082711289,0.39744123881308574,0.01,4.736458630193475,4.2,1
Quinolones,39,55,39,3.7,12.4103024561599,0.622250548069385,0.38719574457265,0.01,4.736458630193475,4.2,1
Quinolones,39,56,39,3.75,12.847950827124839,0.6003415639495275,0.36040999340536467,0.01,4.736458630193475,4.2,1
Quinolones,39,57,39,3.8000000000000003,13.301032834561163,0.5684870184442604,0.32317749013964486,0.01,4.736458630193475,4.2,1
Quinolones,39,58,39,3.85,13.770092744483621,0.5309935725647642,0.2819541741050915,0.02,4.736458630193475,4.2,1
Quinolones,39,59,39,3.9000000000000004,14.255694016406544,0.4919974554690466,0.24206149618801642,0.03,4.736458630193475,4.2,1
Quinolones,39,60,39,3.95,14.7584199802011,0.454804402422669,0.20684704446304106,0.03,4.736458630193475,4.2,1
Quinolones,39,61,39,4,15.278874536821954,0.42140985318810276,0.17758626436401836,0.04,4.736458630193475,4.2,1
Quinolones,39,62,39,4.050000000000001,15.817682883744947,0.3923543186368076,0.15394191135295351,0.05,4.736458630193475,4.2,0
Quinolones,39,63,39,4.1,16.37549226598727,0.36698080735424715,0.13467491296637502,0.06,4.736458630193475,4.2,0
Quinolones,39,64,39,4.15,16.95297275361238,0.34398099800281573,0.11832292698701313,0.1,4.736458630193475,4.2,0
Quinolones,39,65,39,4.2,17.550818046653465,0.3219816237414257,0.103672166027165,0.12,4.736458630193475,4.2,0
Quinolones,40,1,40,1,1.9098593171027443,0.3837959995936838,0.14729936930411494,0.72,4.653996470001502,4.2,0
Quinolones,40,2,40,1.05,1.977210360468118,0.40562981770238093,0.16453554900926676,0.74,4.653996470001502,4.2,0
Quinolones,40,3,40,1.0999999999999999,2.0469365332484086,0.41724444086557505,0.17409292343322635,0.75,4.653996470001502,4.2,0
Quinolones,40,4,40,1.1500000000000001,2.119121594201547,0.41840918490428775,0.17506624601227047,0.74,4.653996470001502,4.2,0
Quinolones,40,5,40,1.2000000000000002,2.193852255831683,0.4104380012500802,0.16845935287016084,0.77,4.653996470001502,4.2,0
Quinolones,40,6,40,1.25,2.2712182885528214,0.39611960788875333,0.1569107437539397,0.77,4.653996470001502,4.2,0
Quinolones,40,7,40,1.3,2.3513126285257804,0.37935232421421183,0.14390818588672447,0.78,4.653996470001502,4.2,0
Quinolones,40,8,40,1.35,2.4342314892980115,0.36436049726256864,0.1327585719654263,0.82,4.653996470001502,4.2,0
Quinolones,40,9,40,1.4,2.5200744773803887,0.35423781717701436,0.12548443111833585,0.8,4.653996470001502,4.2,0
Quinolones,40,10,40,1.45,2.6089447118998073,0.3490701029380478,0.12184993676517931,0.79,4.653996470001502,4.2,0
Quinolones,40,11,40,1.5,2.7009489484713187,0.3450931098986937,0.11908925449955189,0.78,4.653996470001502,4.2,0
Quinolones,40,12,40,1.55,2.7961977074386084,0.3362808866730233,0.11308483474159473,0.75,4.653996470001502,4.2,0
Quinolones,40,13,40,1.6,2.8948054066368654,0.31766303982205585,0.10090980686898902,0.74,4.653996470001502,4.2,0
Quinolones,40,14,40,1.6500000000000001,2.996890498837522,0.2882985187836984,0.0831160359328745,0.71,4.653996470001502,4.2,0
Quinolones,40,15,40,1.7000000000000002,3.102575614039975,0.2523221631827887,0.06366647403324187,0.78,4.653996470001502,4.2,0
Quinolones,40,16,40,1.75,3.2119877067812097,0.21722922114880522,0.047188534520916536,0.88,4.653996470001502,4.2,0
Quinolones,40,17,40,1.8,3.3252582086402898,0.18932745795874487,0.03584488633712031,0.91,4.653996470001502,4.2,0
Quinolones,40,18,40,1.85,3.4425231861209054,0.1691564354830065,0.028613899665316543,0.92,4.653996470001502,4.2,0
Quinolones,40,19,40,1.9,3.563923504101635,0.15259057138076637,0.02328388247430875,0.93,4.653996470001502,4.2,0
Quinolones,40,20,40,1.9500000000000002,3.6896049950502747,0.1369025099772649,0.01874229723807512,0.94,4.653996470001502,4.2,0
Quinolones,40,21,40,2,3.8197186342054885,0.12387230442939365,0.015344347804648379,0.93,4.653996470001502,4.2,0
Quinolones,40,22,40,2.0500000000000003,3.954420720936236,0.11748271078625627,0.013802187333687136,0.97,4.653996470001502,4.2,0
Quinolones,40,23,40,2.1,4.093873066496817,0.12106929547655415,0.014657774307189174,0.97,4.653996470001502,4.2,0
Quinolones,40,24,40,2.15,4.238243188403094,0.1381788681285392,0.01909339959728422,0.97,4.653996470001502,4.2,0
Quinolones,40,25,40,2.2,4.387704511663366,0.17212008956019337,0.029625325230208988,0.94,4.653996470001502,4.2,0
Quinolones,40,26,40,2.25,4.542436577105643,0.22158235463175324,0.049098739884152066,0.86,4.653996470001502,4.2,0
Quinolones,40,27,40,2.3,4.702625257051561,0.27998838198455916,0.07839349404633142,0.72,4.653996470001502,4.2,0
Quinolones,40,28,40,2.35,4.868462978596023,0.3388361302300296,0.11480992314926158,0.61,4.653996470001502,4.2,0
Quinolones,40,29,40,2.4000000000000004,5.040148954760778,0.3905585250448743,0.15253596148522772,0.47,4.653996470001502,4.2,0
Quinolones,40,30,40,2.45,5.217889423799615,0.429858742481733,0.18477853848797687,0.43,4.653996470001502,4.2,0
Quinolones,40,31,40,2.5,5.4018978969426374,0.45388335563205734,0.20601010051981666,0.37,4.653996470001502,4.2,0
Quinolones,40,32,40,2.55,5.592395414877217,0.4617009056989708,0.21316772632324998,0.34,4.653996470001502,4.2,0
Quinolones,40,33,40,2.6,5.789610813273731,0.4536619652096229,0.20580917867785706,0.31,4.653996470001502,4.2,0
Quinolones,40,34,40,2.65,5.993780997675044,0.43117959981754883,0.18591584729882155,0.35,4.653996470001502,4.2,0
Quinolones,40,35,40,2.7,6.20515122807995,0.39709844555529966,0.15768717546243527,0.35,4.653996470001502,4.2,0
Quinolones,40,36,40,2.75,6.423975413562419,0.35624024642532326,0.12690711317317502,0.47,4.653996470001502,4.2,0
Quinolones,40,37,40,2.8,6.6505164172805795,0.31524492970059476,0.09937936570193294,0.56,4.653996470001502,4.2,0
Quinolones,40,38,40,2.85,6.885046372241811,0.2807680629103155,0.07883070515041085,0.62,4.653996470001502,4.2,0
Quinolones,40,39,40,2.9000000000000004,7.127847008203271,0.25610072257045186,0.06558758010110755,0.65,4.653996470001502,4.2,0
Quinolones,40,40,40,2.95,7.37920999010055,0.23888901431061338,0.05706796115829643,0.69,4.653996470001502,4.2,0
Quinolones,40,41,40,3,7.639437268410977,0.22318498670514447,0.04981153829057552,0.71,4.653996470001502,4.2,0
Quinolones,40,42,40,3.0500000000000003,7.9088414418724735,0.20422580907260948,0.041708181091361936,0.73,4.653996470001502,4.2,0
Quinolones,40,43,40,3.1,8.187746132993635,0.18225324019950673,0.033216243563219096,0.8,4.653996470001502,4.2,0
Quinolones,40,44,40,3.15,8.476486376806186,0.16517544225021275,0.027282926722553367,0.85,4.653996470001502,4.2,0
Quinolones,40,45,40,3.2,8.775409023326732,0.16844954580057914,0.028375249480421402,0.81,4.653996470001502,4.2,0
Quinolones,40,46,40,3.25,9.084873154211285,0.2027408267923712,0.041103842848454274,0.66,4.653996470001502,4.2,0
Quinolones,40,47,40,3.3000000000000003,9.405250514103123,0.2621927052150517,0.068745014667987,0.46,4.653996470001502,4.2,0
Quinolones,40,48,40,3.35,9.736925957192046,0.33457375273690226,0.11193959602045384,0.29,4.653996470001502,4.2,0
Quinolones,40,49,40,3.400000000000001,10.080297909521558,0.4097999163106736,0.1679359714082351,0.13,4.653996470001502,4.2,0
Quinolones,40,50,40,3.45,10.43577884759923,0.4803225380226627,0.23070974053253224,0.03,4.653996470001502,4.2,1
Quinolones,40,51,40,3.5,10.803795793885275,0.5404170072934863,0.29205054177204803,0.02,4.653996470001502,4.2,1
Quinolones,40,52,40,3.5500000000000003,11.184790829754435,0.585978463932077,0.3433707601921965,0.01,4.653996470001502,4.2,1
Quinolones,40,53,40,3.6,11.579221626547461,0.6145861686777322,0.37771615872997383,0.01,4.653996470001502,4.2,1
Quinolones,40,54,40,3.6500000000000004,11.98756199535009,0.6255834959310699,0.39135471038133895,0.01,4.653996470001502,4.2,1
Quinolones,40,55,40,3.7,12.4103024561599,0.6200345531308029,0.38444284707611454,0.01,4.653996470001502,4.2,1
Quinolones,40,56,40,3.75,12.847950827124839,0.6004949721215108,0.3605942115432141,0.01,4.653996470001502,4.2,1
Quinolones,40,57,40,3.8000000000000003,13.301032834561163,0.5705927176057133,0.32557604938467327,0.01,4.653996470001502,4.2,1
